athlete_id,full_name,sex,birth_year,height,weight,score,date_valid_from,date_valid_to,status,sid
17068,Sergey Sergeyevich Bykovsky,M,1972,174.0,63.0,4,2022-06-11 00:00:00,9999-12-31,1,4725
17069,Lyn Byl,F,1980,172.0,67.0,4,2022-06-11 00:00:00,9999-12-31,1,4726
17082,Clayton Byrne,M,1972,188.0,103.0,3,2022-06-11 00:00:00,9999-12-31,1,4727
17086,Linda Byrne,F,1986,163.0,50.0,2,2022-06-11 00:00:00,9999-12-31,1,4728
17087,Neal Byrne,M,1976,185.0,80.0,3,2022-06-11 00:00:00,9999-12-31,1,4729
17091,Siobhan Claire Byrne,F,1985,174.0,69.0,3,2022-06-11 00:00:00,9999-12-31,1,4730
17095,James Andrew Byrnes,M,1983,200.0,93.0,5,2022-06-11 00:00:00,9999-12-31,1,4731
17097,"Patricia ""Tricia"" Byrnes",F,1975,170.0,68.0,1,2022-06-11 00:00:00,9999-12-31,1,4732
17109,Lars Bystl,M,1979,179.0,60.0,4,2022-06-11 00:00:00,9999-12-31,1,4733
17111,Byun Jong-Moon,M,1976,172.0,77.0,5,2022-06-11 00:00:00,9999-12-31,1,4734
17113,Paula Bzura,F,1991,167.0,61.0,4,2022-06-11 00:00:00,9999-12-31,1,4735
17117,Juan Sebastin Cabal Valds,M,1986,185.0,82.0,1,2022-06-11 00:00:00,9999-12-31,1,4736
17119,Roberto Cabalisti,M,1961,182.0,78.0,1,2022-06-11 00:00:00,9999-12-31,1,4737
17124,Dailis Caballero Vega,F,1988,,,1,2022-06-11 00:00:00,9999-12-31,1,4738
17125,Denia Caballero Ponce,F,1990,175.0,70.0,4,2022-06-11 00:00:00,9999-12-31,1,4739
17126,Eunice Esther Caballero Lores,F,1973,150.0,52.0,5,2022-06-11 00:00:00,9999-12-31,1,4740
17130,Melissa Caballero Ayasse,F,1985,176.0,59.0,5,2022-06-11 00:00:00,9999-12-31,1,4741
17131,Jorge Samuel Caballero lvarez,M,1975,182.0,85.0,4,2022-06-11 00:00:00,9999-12-31,1,4742
17133,Yolanda Beatriz Caballero Prez,F,1982,155.0,46.0,5,2022-06-11 00:00:00,9999-12-31,1,4743
17144,Ana Isabel Vermelhudo Cabecinha,F,1984,163.0,48.0,2,2022-06-11 00:00:00,9999-12-31,1,4744
17146,Alba Mara Cabello Rodilla,F,1986,163.0,47.0,4,2022-06-11 00:00:00,9999-12-31,1,4745
17147,Brenton Cabello Forns,M,1982,189.0,90.0,1,2022-06-11 00:00:00,9999-12-31,1,4746
17156,"Frederike Jacobie ""Mieke"" Cabout",F,1986,182.0,70.0,2,2022-06-11 00:00:00,9999-12-31,1,4747
17159,"Donald ""Donn"" Cabral",M,1990,178.0,68.0,1,2022-06-11 00:00:00,9999-12-31,1,4748
17163,Milagros Cabral de la Cruz,F,1979,185.0,63.0,4,2022-06-11 00:00:00,9999-12-31,1,4749
17165,Rachel Anne Cabral,F,1985,152.0,74.0,1,2022-06-11 00:00:00,9999-12-31,1,4750
17167,Travis Antone Cabral,M,1984,175.0,82.0,1,2022-06-11 00:00:00,9999-12-31,1,4751
17176,Guillermo Cabrera Gonzlez,M,1982,180.0,68.0,3,2022-06-11 00:00:00,9999-12-31,1,4752
17188,Sergio Moises Cabrera Diaz,M,1985,169.0,62.0,1,2022-06-11 00:00:00,9999-12-31,1,4753
17189,Natalia Cabrerizo Beltrn,F,1980,160.0,52.0,5,2022-06-11 00:00:00,9999-12-31,1,4754
17190,David Cabrero Buenache,M,1977,180.0,85.0,5,2022-06-11 00:00:00,9999-12-31,1,4755
17194,Kreimir a,M,1976,195.0,86.0,5,2022-06-11 00:00:00,9999-12-31,1,4756
17200,Maurizia Cacciatori,F,1973,178.0,64.0,2,2022-06-11 00:00:00,9999-12-31,1,4757
17202,Eusebio Cceres Lpez,M,1992,174.0,69.0,4,2022-06-11 00:00:00,9999-12-31,1,4758
17204,Ignacio Cceres Llorca,M,1976,165.0,53.0,2,2022-06-11 00:00:00,9999-12-31,1,4759
17218,Petra Cada,F,1979,181.0,79.0,5,2022-06-11 00:00:00,9999-12-31,1,4760
17225,Erik Cade,M,1984,201.0,120.0,1,2022-06-11 00:00:00,9999-12-31,1,4761
17239,Laurent Cadot,M,1984,194.0,82.0,2,2022-06-11 00:00:00,9999-12-31,1,4762
17241,Fabio Caduff,M,1986,167.0,70.0,2,2022-06-11 00:00:00,9999-12-31,1,4763
17243,Irne Cadurisch,F,1992,164.0,60.0,4,2022-06-11 00:00:00,9999-12-31,1,4764
17251,Maaike Caelers,F,1991,167.0,53.0,1,2022-06-11 00:00:00,9999-12-31,1,4765
17255,Quazi Syque Caesar,M,1991,158.0,58.0,5,2022-06-11 00:00:00,9999-12-31,1,4766
17257,Diego Cafagna,M,1975,174.0,60.0,5,2022-06-11 00:00:00,9999-12-31,1,4767
17258,Erin Jane Cafaro (-McKenzie),F,1983,175.0,73.0,4,2022-06-11 00:00:00,9999-12-31,1,4768
17259,"Timothy John ""Tim"" Cafe",M,1988,173.0,78.0,3,2022-06-11 00:00:00,9999-12-31,1,4769
17265,Mercedes Cagigas Amedo,F,1979,150.0,50.0,2,2022-06-11 00:00:00,9999-12-31,1,4770
17266,Bahar alar,F,1989,190.0,76.0,1,2022-06-11 00:00:00,9999-12-31,1,4771
17272,Tania Cagnotto (-Parolin),F,1985,160.0,54.0,5,2022-06-11 00:00:00,9999-12-31,1,4772
17278,"Timothy Joel ""Tim"" Cahill",M,1980,179.0,75.0,4,2022-06-11 00:00:00,9999-12-31,1,4773
17279,Trevor John Cahill,M,1988,193.0,99.0,3,2022-06-11 00:00:00,9999-12-31,1,4774
17281,Caitlin Kinder Cahow,F,1986,163.0,68.0,2,2022-06-11 00:00:00,9999-12-31,1,4775
17284,Cai Li,M,1988,182.0,72.0,5,2022-06-11 00:00:00,9999-12-31,1,4776
17289,Cai Tongtong,F,1990,168.0,48.0,4,2022-06-11 00:00:00,9999-12-31,1,4777
17291,Cai Xiao Li,M,1980,178.0,70.0,4,2022-06-11 00:00:00,9999-12-31,1,4778
17292,Cai Xuemei,F,1974,166.0,50.0,3,2022-06-11 00:00:00,9999-12-31,1,4779
17293,Cai Xuetong,F,1994,162.0,60.0,2,2022-06-11 00:00:00,9999-12-31,1,4780
17294,Cai Yalin,M,1977,174.0,60.0,3,2022-06-11 00:00:00,9999-12-31,1,4781
17296,Cai Yeqing,F,1971,165.0,50.0,5,2022-06-11 00:00:00,9999-12-31,1,4782
17299,Cai Yun,M,1980,181.0,68.0,3,2022-06-11 00:00:00,9999-12-31,1,4783
17300,Cai Zelin,M,1991,175.0,55.0,5,2022-06-11 00:00:00,9999-12-31,1,4784
17301,Andrea Caianiello,M,1988,183.0,73.0,4,2022-06-11 00:00:00,9999-12-31,1,4785
17306,Ania Monica Germaine Caill,F,1996,170.0,60.0,5,2022-06-11 00:00:00,9999-12-31,1,4786
17309,Elisabeth Jurema Faro Cailo,F,1987,175.0,66.0,3,2022-06-11 00:00:00,9999-12-31,1,4787
17310,Daniele Caimmi,M,1973,180.0,60.0,5,2022-06-11 00:00:00,9999-12-31,1,4788
17318,Chiara Cainero,F,1978,171.0,81.0,3,2022-06-11 00:00:00,9999-12-31,1,4789
17319,Daniel Stephen Caines,M,1979,178.0,73.0,2,2022-06-11 00:00:00,9999-12-31,1,4790
17328,Imogen Jane Cairns,F,1989,156.0,59.0,2,2022-06-11 00:00:00,9999-12-31,1,4791
17333,Petr ajnek,M,1976,180.0,82.0,5,2022-06-11 00:00:00,9999-12-31,1,4792
17338,Asl akr (-Alptekin),F,1986,168.0,50.0,1,2022-06-11 00:00:00,9999-12-31,1,4793
17339,Mustafa akr,M,1987,184.0,85.0,2,2022-06-11 00:00:00,9999-12-31,1,4794
17342,Fatih akrolu,M,1981,190.0,96.0,2,2022-06-11 00:00:00,9999-12-31,1,4795
17346,Sabrina Cakmakli,F,1995,165.0,60.0,4,2022-06-11 00:00:00,9999-12-31,1,4796
17347,Tom Caknakis,M,1987,176.0,64.0,3,2022-06-11 00:00:00,9999-12-31,1,4797
17348,David Cal Figueroa,M,1983,183.0,86.0,5,2022-06-11 00:00:00,9999-12-31,1,4798
17350,Giovanni Calabrese,M,1967,184.0,88.0,2,2022-06-11 00:00:00,9999-12-31,1,4799
17351,Lucas Calabrese,M,1987,168.0,60.0,3,2022-06-11 00:00:00,9999-12-31,1,4800
17352,Veronica Calabrese,F,1988,170.0,57.0,4,2022-06-11 00:00:00,9999-12-31,1,4801
17356,Carlos Nuno Tavares Calado,M,1976,186.0,80.0,4,2022-06-11 00:00:00,9999-12-31,1,4802
17361,Marta Calamonte Mrquez,F,1982,160.0,39.0,3,2022-06-11 00:00:00,9999-12-31,1,4803
17362,Valeriu Calancea,M,1981,175.0,85.0,5,2022-06-11 00:00:00,9999-12-31,1,4804
17368,Bombo Madalena Calandula,F,1983,177.0,71.0,1,2022-06-11 00:00:00,9999-12-31,1,4805
17370,Zulia Ins Calatayud Torres,F,1980,169.0,59.0,1,2022-06-11 00:00:00,9999-12-31,1,4806
17374,Alessandro Calcaterra,M,1975,187.0,102.0,2,2022-06-11 00:00:00,9999-12-31,1,4807
17375,Roberto Calcaterra,M,1972,186.0,90.0,1,2022-06-11 00:00:00,9999-12-31,1,4808
17380,Heidi Caldart,F,1984,167.0,56.0,5,2022-06-11 00:00:00,9999-12-31,1,4809
17381,Violetta Caldart (-Siorpaes),F,1970,172.0,61.0,3,2022-06-11 00:00:00,9999-12-31,1,4810
17383,"Maximiliano Jorge ""Max"" Caldas",M,1973,180.0,92.0,5,2022-06-11 00:00:00,9999-12-31,1,4811
17385,Franck Caldeira de Almeida,M,1983,173.0,49.0,4,2022-06-11 00:00:00,9999-12-31,1,4812
17388,"David ""Dave"" Calder",M,1978,195.0,90.0,2,2022-06-11 00:00:00,9999-12-31,1,4813
17389,"Katherine ""Katie"" Calder",F,1981,163.0,53.0,1,2022-06-11 00:00:00,9999-12-31,1,4814
17397,Francisco Manuel Caldern Espitia,M,1971,174.0,67.0,5,2022-06-11 00:00:00,9999-12-31,1,4815
17400,Ivn Caldern Marrero,M,1975,153.0,48.0,3,2022-06-11 00:00:00,9999-12-31,1,4816
17402,Jos Manuel Caldern Borrallo,M,1982,191.0,90.0,2,2022-06-11 00:00:00,9999-12-31,1,4817
17407,Rosir Calderon Daz,F,1985,191.0,70.0,3,2022-06-11 00:00:00,9999-12-31,1,4818
17410,Miguel Calds Luis,M,1971,185.0,85.0,2,2022-06-11 00:00:00,9999-12-31,1,4819
17412,Ashley Caldwell,F,1994,170.0,66.0,1,2022-06-11 00:00:00,9999-12-31,1,4820
17415,Hilary Caldwell,F,1991,173.0,61.0,3,2022-06-11 00:00:00,9999-12-31,1,4821
17420,Sophie Caldwell,F,1991,170.0,59.0,1,2022-06-11 00:00:00,9999-12-31,1,4822
17433,Patricio Rubn Calero Zamora,M,1977,155.0,48.0,3,2022-06-11 00:00:00,9999-12-31,1,4823
17434,Quentin Caleyron,M,1988,186.0,92.0,5,2022-06-11 00:00:00,9999-12-31,1,4824
17438,"Patrick Maloney ""Pat"" Calhoun",M,1981,183.0,84.0,5,2022-06-11 00:00:00,9999-12-31,1,4825
17439,Vincenza Cal,F,1984,171.0,62.0,4,2022-06-11 00:00:00,9999-12-31,1,4826
17441,"Daniel Benjamin ""Danny"" Califf",M,1980,185.0,79.0,2,2022-06-11 00:00:00,9999-12-31,1,4827
17448,Tuncay Caliskan,M,1977,180.0,68.0,2,2022-06-11 00:00:00,9999-12-31,1,4828
17450,Sonia Calizaya Huanca,F,1976,151.0,43.0,4,2022-06-11 00:00:00,9999-12-31,1,4829
17451,Briken Calja,M,1990,170.0,69.0,3,2022-06-11 00:00:00,9999-12-31,1,4830
17452,Beth Calkin,F,1971,154.0,71.0,5,2022-06-11 00:00:00,9999-12-31,1,4831
17460,Leah Mariem Lorraine Callahan (-Ferguson),F,1987,161.0,72.0,5,2022-06-11 00:00:00,9999-12-31,1,4832
17461,"Elizabeth A. ""Libby"" Callahan",F,1952,157.0,64.0,1,2022-06-11 00:00:00,9999-12-31,1,4833
17462,Ryan Callahan,M,1986,180.0,86.0,1,2022-06-11 00:00:00,9999-12-31,1,4834
17471,Mara Luisa Calle Williams,F,1969,170.0,51.0,3,2022-06-11 00:00:00,9999-12-31,1,4835
17478,Emmanuel Earl Callender,M,1984,189.0,86.0,2,2022-06-11 00:00:00,9999-12-31,1,4836
17479,Els Callens,F,1970,177.0,58.0,2,2022-06-11 00:00:00,9999-12-31,1,4837
17481,Agustn Calleri Shaal,M,1977,182.0,86.0,2,2022-06-11 00:00:00,9999-12-31,1,4838
17485,Chiara Calligaris,F,1972,167.0,57.0,1,2022-06-11 00:00:00,9999-12-31,1,4839
17489,Facundo Callioni,M,1986,183.0,77.0,2,2022-06-11 00:00:00,9999-12-31,1,4840
17490,Kent Callister,M,1996,175.0,72.0,3,2022-06-11 00:00:00,9999-12-31,1,4841
17491,Nicole Callisto,F,1988,170.0,66.0,5,2022-06-11 00:00:00,9999-12-31,1,4842
17494,Ashley John Callus,M,1979,188.0,85.0,4,2022-06-11 00:00:00,9999-12-31,1,4843
17496,Carole Calmes,F,1979,158.0,60.0,1,2022-06-11 00:00:00,9999-12-31,1,4844
17497,Jean-Franois Calmes,M,1971,185.0,90.0,2,2022-06-11 00:00:00,9999-12-31,1,4845
17509,Daniel Caluag,M,1987,167.0,77.0,1,2022-06-11 00:00:00,9999-12-31,1,4846
17510,Dyana Jane Calub,F,1976,175.0,69.0,3,2022-06-11 00:00:00,9999-12-31,1,4847
17515,Caroline Calv,F,1979,177.0,73.0,1,2022-06-11 00:00:00,9999-12-31,1,4848
17519,Schillonie Calvert,F,1989,166.0,57.0,4,2022-06-11 00:00:00,9999-12-31,1,4849
17523,Alessandro Calvi,M,1983,197.0,75.0,2,2022-06-11 00:00:00,9999-12-31,1,4850
17529,Michael Calvo Villamil,M,1978,182.0,65.0,5,2022-06-11 00:00:00,9999-12-31,1,4851
17534,Maximiliano Matas Calzada Fuentes,M,1990,170.0,69.0,1,2022-06-11 00:00:00,9999-12-31,1,4852
17543,Diego Camacho,M,1983,182.0,,4,2022-06-11 00:00:00,9999-12-31,1,4853
17546,Jonathan Javier Camacho Riera,M,1986,190.0,75.0,3,2022-06-11 00:00:00,9999-12-31,1,4854
17547,Jos Gregorio Camacho Lascarro,M,1983,172.0,90.0,1,2022-06-11 00:00:00,9999-12-31,1,4855
17549,Julio Csar Camacho,M,1979,167.0,60.0,5,2022-06-11 00:00:00,9999-12-31,1,4856
17555,Sergio Andrs Camacho Redondo,M,1973,185.0,110.0,2,2022-06-11 00:00:00,9999-12-31,1,4857
17556,Chakyl Pfiffer Camal,M,1990,186.0,80.0,3,2022-06-11 00:00:00,9999-12-31,1,4858
17559,Alpha B. Camara,M,1979,,,3,2022-06-11 00:00:00,9999-12-31,1,4859
17560,Alyn Camara,M,1989,196.0,84.0,3,2022-06-11 00:00:00,9999-12-31,1,4860
17563,Bounkou Camara,F,1988,167.0,55.0,1,2022-06-11 00:00:00,9999-12-31,1,4861
17564,Dede Camara,F,1991,159.0,61.0,1,2022-06-11 00:00:00,9999-12-31,1,4862
17569,Kadiatou Camara,F,1981,182.0,60.0,2,2022-06-11 00:00:00,9999-12-31,1,4863
17573,Moussa Camara,M,1988,,,5,2022-06-11 00:00:00,9999-12-31,1,4864
17583,"Jillian Mary ""Jill"" Camarena-Williams",F,1982,178.0,113.0,5,2022-06-11 00:00:00,9999-12-31,1,4865
17584,Lucas Hernn Camareri,M,1981,176.0,72.0,5,2022-06-11 00:00:00,9999-12-31,1,4866
17588,Marco Antonio Camargo Gonzlez,M,1989,170.0,68.0,4,2022-06-11 00:00:00,9999-12-31,1,4867
17589,Christopher Camat,M,1980,175.0,75.0,4,2022-06-11 00:00:00,9999-12-31,1,4868
17591,"Elizabeth Folake ""Liz"" Cambage",F,1992,203.0,98.0,4,2022-06-11 00:00:00,9999-12-31,1,4869
17593,Ivn Cambar Rodrguez,M,1984,163.0,77.0,5,2022-06-11 00:00:00,9999-12-31,1,4870
17606,Ibrahim Camejo Savas,M,1982,180.0,79.0,3,2022-06-11 00:00:00,9999-12-31,1,4871
17611,Alexandra Camencic,F,1989,158.0,48.0,1,2022-06-11 00:00:00,9999-12-31,1,4872
17612,Oscar Camenzind,M,1971,173.0,63.0,5,2022-06-11 00:00:00,9999-12-31,1,4873
17613,Milagros Beatriz Cmere Puga,F,1973,178.0,63.0,4,2022-06-11 00:00:00,9999-12-31,1,4874
17614,Maria Elena Camerin,F,1982,165.0,56.0,3,2022-06-11 00:00:00,9999-12-31,1,4875
17621,Cynthia Cameron,F,1980,170.0,55.0,5,2022-06-11 00:00:00,9999-12-31,1,4876
17628,Katrina Cameron,F,1995,157.0,38.0,3,2022-06-11 00:00:00,9999-12-31,1,4877
17629,Lynn Cameron,F,1980,167.0,60.0,1,2022-06-11 00:00:00,9999-12-31,1,4878
17632,"Sean MacPherson ""Pero"" Cameron",M,1974,200.0,130.0,2,2022-06-11 00:00:00,9999-12-31,1,4879
17636,Tracy Cameron,F,1975,172.0,58.0,2,2022-06-11 00:00:00,9999-12-31,1,4880
17637,Brett Camerota,M,1985,167.0,59.0,2,2022-06-11 00:00:00,9999-12-31,1,4881
17638,Eric John Camerota,M,1985,167.0,59.0,4,2022-06-11 00:00:00,9999-12-31,1,4882
17639,Jean-Claude Cameroun,M,1973,168.0,60.0,1,2022-06-11 00:00:00,9999-12-31,1,4883
17648,Dayane Camilo da Silva,F,1978,160.0,46.0,4,2022-06-11 00:00:00,9999-12-31,1,4884
17649,Dimas Camilo Corts,M,1990,164.0,62.0,4,2022-06-11 00:00:00,9999-12-31,1,4885
17650,Tiago Henrique de Oliveira Camilo,M,1982,180.0,90.0,1,2022-06-11 00:00:00,9999-12-31,1,4886
17656,Roberto Cammarelle,M,1980,190.0,101.5,2,2022-06-11 00:00:00,9999-12-31,1,4887
17656,Roberto Cammarelle,M,1981,190.0,101.5,2,2022-06-11 00:00:00,9999-12-31,1,4888
17659,Nuria Camn Farell,F,1978,162.0,57.0,1,2022-06-11 00:00:00,9999-12-31,1,4889
17660,Paolo Camossi,M,1974,176.0,72.0,4,2022-06-11 00:00:00,9999-12-31,1,4890
17669,Giorgia Campana,F,1995,152.0,49.0,4,2022-06-11 00:00:00,9999-12-31,1,4891
17671,Martn Nicols Campaa Delgado,M,1989,185.0,75.0,2,2022-06-11 00:00:00,9999-12-31,1,4892
17677,Facundo Campazzo,M,1991,181.0,85.0,3,2022-06-11 00:00:00,9999-12-31,1,4893
17678,Alan Campbell,M,1983,191.0,96.0,3,2022-06-11 00:00:00,9999-12-31,1,4894
17679,Amber Campbell,F,1981,171.0,90.0,2,2022-06-11 00:00:00,9999-12-31,1,4895
17681,Andrew Campbell,M,1984,183.0,82.0,5,2022-06-11 00:00:00,9999-12-31,1,4896
17684,Bronte Campbell,F,1994,179.0,58.0,2,2022-06-11 00:00:00,9999-12-31,1,4897
17686,Cassie Dawin Campbell (-Pascall),F,1974,170.0,66.0,3,2022-06-11 00:00:00,9999-12-31,1,4898
17687,Cate Natalie Campbell,F,1992,186.0,67.0,1,2022-06-11 00:00:00,9999-12-31,1,4899
17695,Cora Campbell,F,1974,178.0,62.0,3,2022-06-11 00:00:00,9999-12-31,1,4900
17696,"Daniel Alan ""Dan"" Campbell",M,1979,170.0,70.0,4,2022-06-11 00:00:00,9999-12-31,1,4901
17697,Darren Andrew Campbell,M,1973,183.0,83.0,4,2022-06-11 00:00:00,9999-12-31,1,4902
17697,Darren Andrew Campbell,M,1974,183.0,83.0,4,2022-06-11 00:00:00,9999-12-31,1,4903
17714,Jasmine Jade Ariel Lyons Campbell,F,1992,170.0,64.0,5,2022-06-11 00:00:00,9999-12-31,1,4904
17724,Juliet Jean Campbell,F,1970,178.0,62.0,3,2022-06-11 00:00:00,9999-12-31,1,4905
17725,Kelsey Rene Campbell,F,1985,163.0,55.0,5,2022-06-11 00:00:00,9999-12-31,1,4906
17730,Logan Campbell,M,1986,177.0,68.0,4,2022-06-11 00:00:00,9999-12-31,1,4907
17731,Luke Campbell,M,1980,202.0,98.0,4,2022-06-11 00:00:00,9999-12-31,1,4908
17732,Luke Campbell,M,1988,175.0,,1,2022-06-11 00:00:00,9999-12-31,1,4909
17736,Michael Campbell,M,1979,188.0,83.0,4,2022-06-11 00:00:00,9999-12-31,1,4910
17739,Nicola Jane Campbell,F,1986,164.0,71.0,3,2022-06-11 00:00:00,9999-12-31,1,4911
17742,"Richard ""Richie"" Campbell",M,1988,193.0,99.0,5,2022-06-11 00:00:00,9999-12-31,1,4912
17747,Sean Campbell,M,1973,177.0,70.0,2,2022-06-11 00:00:00,9999-12-31,1,4913
17755,Veronica Angella Campbell-Brown,F,1982,168.0,58.0,3,2022-06-11 00:00:00,9999-12-31,1,4914
17758,Hannah Campbell-Pegg,F,1983,169.0,70.0,3,2022-06-11 00:00:00,9999-12-31,1,4915
17768,Filippo Campioli,M,1982,193.0,82.0,5,2022-06-11 00:00:00,9999-12-31,1,4916
17774,Alisa Peta Camplin (-Warner),F,1975,157.0,49.0,5,2022-06-11 00:00:00,9999-12-31,1,4917
17780,Pietro Camporesi,M,1988,182.0,72.0,3,2022-06-11 00:00:00,9999-12-31,1,4918
17788,Francisca Linoska Campos Salas,F,1985,169.0,56.0,5,2022-06-11 00:00:00,9999-12-31,1,4919
17791,Hctor Fernando Campos Bermudez,M,1989,188.0,90.0,2,2022-06-11 00:00:00,9999-12-31,1,4920
17798,Laura Campos Prieto,F,1989,150.0,48.0,5,2022-06-11 00:00:00,9999-12-31,1,4921
17802,Manuel Jorge Almeida Campos,M,1981,163.0,60.0,5,2022-06-11 00:00:00,9999-12-31,1,4922
17807,Rosa Irene Campos Prez,F,1986,165.0,67.0,1,2022-06-11 00:00:00,9999-12-31,1,4923
17811,Astrid Roxana Camposeco Hernndez,F,1991,167.0,84.0,5,2022-06-11 00:00:00,9999-12-31,1,4924
17815,Niccol Campriani,M,1988,177.0,80.0,3,2022-06-11 00:00:00,9999-12-31,1,4925
17826,amsulvara amsulvarayev,M,1985,173.0,74.0,1,2022-06-11 00:00:00,9999-12-31,1,4926
17827,Catarina Juliana Camufal,F,1980,167.0,67.0,5,2022-06-11 00:00:00,9999-12-31,1,4927
17828,Regina Edite Camumbila,F,1970,174.0,65.0,4,2022-06-11 00:00:00,9999-12-31,1,4928
17840,David Canal Valero,M,1979,182.0,75.0,2,2022-06-11 00:00:00,9999-12-31,1,4929
17849,"Guillermo Ignacio ""Willy"" Caas",M,1978,185.0,85.0,2,2022-06-11 00:00:00,9999-12-31,1,4930
17857,Fabian Cancellara,M,1981,186.0,81.0,4,2022-06-11 00:00:00,9999-12-31,1,4931
17859,Sergio Canciani,M,1982,200.0,87.0,5,2022-06-11 00:00:00,9999-12-31,1,4932
17860,Marinella Canclini,F,1975,160.0,53.0,4,2022-06-11 00:00:00,9999-12-31,1,4933
17867,Bibiana Candelas Ramrez,F,1984,196.0,78.0,5,2022-06-11 00:00:00,9999-12-31,1,4934
17883,Antonio Candreva,M,1987,180.0,72.0,5,2022-06-11 00:00:00,9999-12-31,1,4935
17886,Sina Candrian,F,1989,163.0,53.0,3,2022-06-11 00:00:00,9999-12-31,1,4936
17892,Joan Caellas Reixach,M,1987,198.0,100.0,5,2022-06-11 00:00:00,9999-12-31,1,4937
17894,Hersony Gadiel Caneln Vera,M,1989,176.0,73.0,4,2022-06-11 00:00:00,9999-12-31,1,4938
17897,Mariano Andres Cnepa,M,1987,187.0,104.0,1,2022-06-11 00:00:00,9999-12-31,1,4939
17900,Stphane Canet,M,1971,192.0,85.0,5,2022-06-11 00:00:00,9999-12-31,1,4940
17915,Mariana Belen Canillas Gmez,F,1985,,,3,2022-06-11 00:00:00,9999-12-31,1,4941
17918,Tue Cantez,F,1991,188.0,85.0,3,2022-06-11 00:00:00,9999-12-31,1,4942
17921,Gregor Cankar,M,1975,179.0,71.0,5,2022-06-11 00:00:00,9999-12-31,1,4943
17927,Ferrol Cannard,M,1979,184.0,80.0,5,2022-06-11 00:00:00,9999-12-31,1,4944
17937,Flavio Cannone,M,1982,165.0,62.0,3,2022-06-11 00:00:00,9999-12-31,1,4945
17943,Juan Manuel Cano Ceres,M,1988,168.0,60.0,1,2022-06-11 00:00:00,9999-12-31,1,4946
17946,Stphanie Cano,F,1974,160.0,58.0,5,2022-06-11 00:00:00,9999-12-31,1,4947
17947,Vctor Cano Segura,M,1978,171.0,69.0,5,2022-06-11 00:00:00,9999-12-31,1,4948
17952,Shane Lewis Cansdell-Sherriff,M,1983,181.0,76.0,3,2022-06-11 00:00:00,9999-12-31,1,4949
17954,Bra Cansu,F,1990,188.0,80.0,2,2022-06-11 00:00:00,9999-12-31,1,4950
17958,Julieta Cantaluppi,F,1985,163.0,46.0,3,2022-06-11 00:00:00,9999-12-31,1,4951
17959,Franoise Cantamessa,F,1969,170.0,66.0,1,2022-06-11 00:00:00,9999-12-31,1,4952
17963,Noemi Cantele,F,1981,170.0,58.0,1,2022-06-11 00:00:00,9999-12-31,1,4953
17967,Tunte Cantero Artiles,M,1975,182.0,75.0,5,2022-06-11 00:00:00,9999-12-31,1,4954
17977,Flvio Vianna de Ulha Canto,M,1975,179.0,81.0,4,2022-06-11 00:00:00,9999-12-31,1,4955
17984,Maricela Cant Mata,F,1991,155.0,46.0,5,2022-06-11 00:00:00,9999-12-31,1,4956
17985,Christian Cantwell,M,1981,193.0,154.0,4,2022-06-11 00:00:00,9999-12-31,1,4957
17995,Cao Lei,F,1984,168.0,75.0,5,2022-06-11 00:00:00,9999-12-31,1,4958
17999,Cao Qi,F,1974,182.0,83.0,4,2022-06-11 00:00:00,9999-12-31,1,4959
18000,Cao Shuo,M,1992,180.0,77.0,3,2022-06-11 00:00:00,9999-12-31,1,4960
18001,Cao Xianming,M,1977,170.0,,3,2022-06-11 00:00:00,9999-12-31,1,4961
18003,Cao Yifei,M,1988,175.0,75.0,2,2022-06-11 00:00:00,9999-12-31,1,4962
18004,Cao Ying,F,1975,161.0,55.0,1,2022-06-11 00:00:00,9999-12-31,1,4963
18005,Cao Yuan,M,1995,160.0,42.0,5,2022-06-11 00:00:00,9999-12-31,1,4964
18007,Cao Zhongrong,M,1982,180.0,73.0,5,2022-06-11 00:00:00,9999-12-31,1,4965
18011,Libor Capalini,M,1973,174.0,64.0,5,2022-06-11 00:00:00,9999-12-31,1,4966
18014,Joan Capdevila Mndez,M,1978,182.0,78.0,1,2022-06-11 00:00:00,9999-12-31,1,4967
18016,Anhel Alberta Cape,F,1978,162.0,57.0,1,2022-06-11 00:00:00,9999-12-31,1,4968
18020,John Capel, Jr.,M,1979,180.0,82.0,1,2022-06-11 00:00:00,9999-12-31,1,4969
18022,Christophe Capelle,M,1967,184.0,73.0,5,2022-06-11 00:00:00,9999-12-31,1,4970
18026,Adler Capelli,M,1974,180.0,77.0,5,2022-06-11 00:00:00,9999-12-31,1,4971
18027,Claudio Capelli,M,1987,169.0,66.0,1,2022-06-11 00:00:00,9999-12-31,1,4972
18028,Vincenzo Maria Capelli,M,1989,193.0,96.0,3,2022-06-11 00:00:00,9999-12-31,1,4973
18029,Nadine Capellmann (-Biffar-),F,1965,166.0,51.0,2,2022-06-11 00:00:00,9999-12-31,1,4974
18035,Laurent Capet,M,1972,202.0,92.0,2,2022-06-11 00:00:00,9999-12-31,1,4975
18038,"Andrew ""Andy"" Capicik",M,1974,170.0,63.0,2,2022-06-11 00:00:00,9999-12-31,1,4976
18043,Andrei Capitanciuc,M,1985,178.0,62.0,3,2022-06-11 00:00:00,9999-12-31,1,4977
18044,Alice Capitani,F,1985,143.0,35.0,2,2022-06-11 00:00:00,9999-12-31,1,4978
